,lat,lng
,13.3301943,77.1163417
,16.215869,77.3549413
,13.0272092,77.0464260999999
,15.4624305,75.0038156
,15.3533462,75.1304447999999
,13.0298194,77.5637340999999
,13.0302328,77.570572
,13.0298194,77.5637340999999
,12.982151,77.5494008
,12.8824899,75.031898
,12.9980671,77.5716261
,14.6155109,74.8347096
,13.9359281,75.5725875999999
,14.4612267,75.9119402
,12.9712478,77.5326061
,15.1566155,76.9408304999999
,13.3373995,77.11741
,12.9392403,77.5894824
,12.3069359,76.6845328
,13.0068203,76.1073056
,13.3358613,74.7465543
,12.9159689,77.555005
,15.41756,75.6364408
,12.7658003,75.196506
,14.7850875,75.9888325
,15.2650606,76.4273844
,12.9425794,77.5855859
,14.7860203,75.3959747999999
,12.9992168,77.5617161
,15.2774849,76.3812674
,13.9370485,75.5688461
,13.2160109,74.9968543
,12.9683824,77.5950065
,13.9291895,75.5734389
,12.1193615,76.6792222999999
,12.5269512,76.8987815999999
,12.8976422,76.389433
,15.3634719,75.1231940999999
,13.0159272,77.9354022999999
,12.9708487,77.545042
,12.995563,77.536895
,13.3037055,77.5443011
,12.6565185,77.2102547
,12.3070132,76.6175064
,13.0263579,77.5899807999999
,13.1036393,77.5769724
,13.0047613,76.107643
,15.4490136,74.9875464
,12.8674933,74.8667124999999
,13.0220788,77.5577457
,12.9583911,77.6488364
,12.8701206,74.8443985999999
,13.0010109,77.5639597999999
,12.9171288,77.5917949999999
,13.0509374,77.5939248
,12.9199097,77.6652448
,13.0114719,77.6700962
,13.0035938,77.5643633999999
,13.3314163,77.1283821
,13.4350175,77.7334806
,12.9483449,77.5939966999999
,13.3437796,74.7435797
,13.1311579,78.1350205999999
,13.0076709,77.5698982
,13.0498033,77.5078803
,17.3337446,76.8584219
,15.3667368,75.1206055
,12.8894322,77.5955314999999
,14.6242355,74.8385672
,15.4337329,76.5287487
,12.9677093,77.541313
,12.968047,77.5015619999999
,15.4303634,75.6445924
,12.9254888,77.6359119
,12.2905905,76.6221892
,12.911227,77.4811558999999
,12.9956643,77.5448208
,13.1267178,78.1349748
,13.0938986,77.3929584999999
,13.0332459,77.5558377999999
,12.6513866,77.1983629
,12.9896132,77.5388876999999
,12.302256,76.612483
,14.4538648,75.9052645
,13.9359281,75.5725875999999
,12.9298682,77.5767742
,12.866114,77.591928
,13.0259091,77.6038631
,12.953018,77.5742059999999
,12.9742648,77.6722053
,12.9876878,77.6093507
,17.3372143,76.8441252
,13.0599302,77.6525705
,12.9734509,77.6749778
,12.9734509,77.6749778
,12.9463,77.579627
,13.096275,77.5844453999999
,12.9734509,77.6749778
,13.0580706,77.5861955
,13.8275718,75.7063783
,12.9937077,77.7170661999999
,17.9192039,77.509999
,12.9993958,77.6162167999999
,12.890617,77.563881
,13.9403644,75.5750035
,12.9115961,77.5857538
,16.17151,75.6891062999999
,12.9910025,77.6131417
,12.8041618,77.6528247
,13.3363984,74.750084
,12.964701,77.515768
,16.215869,77.3549413
,13.3405404,77.1105917
,17.3334208,76.8289736999999
,17.4029197,76.8727386
,12.840926,77.6513469
,12.3227745,76.6372837999999
,12.9178603,77.6722892
,15.1390888,76.8965292
,13.0929266,77.3956453
,12.9951289,77.6954071999999
,17.3357634,76.8464388
,16.8247732,75.7385421
,16.3340583,75.2861276
,12.301306,76.6209904
,13.0775142,77.8116223999999
,12.9424669,77.5258506999999
,12.2902248,76.6492835
,13.0726062,77.5035797
,13.8275718,75.7063783
,13.0680178,77.5761346
,13.0726062,77.5035797
,13.1631294,77.6293574
,15.4572267,74.9895006
,13.3226163,76.2499824
,12.3410245,76.6536433999999
,12.9015953,76.3883233
,13.0169647,77.6512384999999
,13.248587,77.7160045999999
,13.9359281,75.5725875999999
,13.0046577,77.5431756999999
,12.9173108,77.597875
,13.4354985,77.7315344
,12.3009181,76.6427527
,13.3392099,77.1070173999999
,14.4596055,75.9168689
,12.9240433,77.4850369999999
,12.5239167,76.8915052999999
,12.3497935,76.5335958
,12.1208451,76.6854161999999
,13.9466491,75.5352853
,14.4432412,75.9216086
,12.9071043,77.5460389
,12.7222497,77.2747619
,12.3317075,76.5861963999999
,12.9888557,77.7290265
,12.9628669,77.5775089999999
,12.3317075,76.5861963999999
,13.0117961,77.5521694
,13.0117961,77.5521694
,12.9769399,77.6411346
,12.8745853,77.5950082
,15.3350126,75.1217829
,13.1399847,78.1322012999999
,12.9055175,77.7010968
,13.0370048,77.6278197
,15.4505601,75.0023561
,16.1865394,77.3457916
,16.1863886,77.3676213
,13.0996661,77.5975127
,12.99934,77.5606263999999
,12.2824216,76.6047043
,12.8760039,74.845165
,13.3298871,77.1290686999999
,13.1015799,77.5989841
,13.1077469,77.5717581
,12.924202,77.67394
,15.3526056,75.1244712
,12.9206092,77.5736242999999
,12.9852672,77.5802777999999
,12.9081233,77.5649846
,13.0818183,77.5409143999999
,13.0995462,77.5982155
,12.9575667,77.6058702
,12.821371,74.8656415
,12.9857738,77.4859596
,15.8328845,74.4935912999999
,12.2973057,76.641379
,12.9252713,77.5773756999999
,15.4391519,76.5298818999999
,12.9198445,77.5753814
,15.8373706,74.5014116999999
,12.9782919,77.5102431
,13.936861,75.5686419
,12.3344914,76.6236653
,12.9077569,77.629941
,13.338895,77.1139015
,13.005251,77.6595945999999
,13.1344078,78.1289398999999
,13.1359943,78.1279096
,13.2508158,77.7153230999999
,13.6278404,74.6910231
,12.9987622,77.5551132
,12.8182066,77.684699
,13.9283485,75.5686666
,12.9250437,77.4846441
,13.0539906,77.5078171
,13.3410569,77.1034138
,12.9962593,77.6951991
,13.2256591,75.0152
,12.3481587,76.5515849
,13.0224201,77.6580405
,15.358672,75.140027
,15.8574632,74.5046397999999
,12.8615885,77.6017559
,13.0267499,77.6394542
,12.9066826,77.5848889
,13.0726062,77.5035797
,12.9613291,77.523529
,12.9968929,77.5507164
,14.6161706,75.6346631
,14.6236519,75.6334827
,12.9633121,77.6792237
,13.1005151,77.5813759999999
,13.0066019,77.563868
,12.9610041,77.5112521
,13.9370531,75.5698247
,12.914677,77.5187572
,12.8992204,77.5845979
,16.4699052,75.0998044999999
,15.4633481,74.9943335999999
,13.0201085,77.6516987999999
,12.9137593,77.6203439
,12.9644866,77.5926377999999
,12.904632,77.4938671
,12.9644866,77.5926377999999
,14.7936338,75.3946865
,14.2332734,76.4020558
,12.9644866,77.5926377999999
,12.7865398,76.247912
,14.2345379,76.4051419
,12.9712575,77.5563909999999
,12.9582995,77.5350388
,12.9816548,77.5333916
,12.9915559,74.800355
,12.2594594,76.6440511
,12.963098,77.481644
,12.9005836,77.6004344
,16.4292018,74.5877917999999
,14.2236387,76.400424
,12.9033272,77.5239865
,16.1642166,74.8227146
,13.0091511,77.6968879
,17.3342614,76.8389976
,14.6191768,75.6360146999999
,12.9628669,77.5775089999999
,16.8276547,75.7110661999999
,15.2554045,74.6186884
,15.4305264,76.5310162
,17.3195652,76.8249671
,15.9596264,76.1220857
,13.0980838,77.5961648
,13.1367855,78.1289063
,13.3377394,77.1050392
,13.028795,77.5394651
,12.9250351,77.6016147
,12.960884,77.5908086
,13.0597892,77.5933367
,13.028368,77.633361
,12.6512993,77.1965247
,13.207071,78.361467
,12.8799299,77.6455468
,12.9198445,77.5753814
,13.0239912,77.6003042
,12.3304654,76.6032975999999
,12.3245839,76.6099191
,13.1643273,78.3919803
,13.0726831,77.5097104
,13.0552018,77.6317957
,12.8708567,77.6559772
,12.3403163,76.5858094
,13.0129747,77.6634831
,13.0992275,77.3918597
,16.7301931,75.0570937
,13.0817576,77.5481113
,12.8863631,74.8382393999999
,13.3408807,74.7421427
,13.6902608,75.2432742
,12.8639412,74.8659986999999
,13.3389789,74.7468186999999
,12.9936381,75.2983929
,13.5325561,75.3693469
,15.4454833,75.0032066999999
,12.9391284,77.551288
,12.5324078,76.9124806
,12.8789837,74.8520267
,17.92111,77.5109557999999
,13.0241576,77.5960372
